Position	Coverage
2543	11723
2544	11583
2545	11824
2546	11641
2547	11334
2548	11395
2549	11643
2550	12041
2551	12017
2552	11773
2553	11461
2554	11285
2555	11093
2556	11310
2557	11056
2558	11333
2559	11164
2560	11279
2561	11095
2562	11357
2563	11220
2564	10797
2565	10501
2566	10455
2567	10454
2568	10193
2569	10066
2570	10166
2571	10327
2572	10293
2573	10257
2574	10451
2575	10326
2576	10164
2577	9779
2578	9627
2579	9862
2580	10038
2581	10022
2582	9619
2583	9470
2584	9340
2585	9563
2586	9546
2587	9203
2588	8034
2589	8003
2590	7963
2591	7754
2592	7187
2593	7084
2594	7220
2595	6876
2596	6169
2597	4039
2598	3806
2599	3748
2600	3721
2601	3631
2602	3562
2603	3470
2604	3263
2605	3146
2606	3071
2607	3025
2608	2905
2609	2849
2610	2796
2611	2782
2612	2723
2613	2891
2614	2982
2615	2952
2616	2914
2617	2900
2618	2946
2619	2916
2620	2868
2621	2749
2622	2635
2623	2665
2624	2783
2625	2861
2626	3009
2627	3298
2628	3431
2629	3521
2630	3605
2631	3760
2632	4090
2633	4046
2634	4151
2635	4624
2636	5162
2637	5639
2638	5658
2639	5836
2640	6000
2641	6237
2642	6755
2643	6824
2644	6797
2645	6636
2646	6709
2647	6821
2648	7112
2649	7307
2650	7701
2651	7541
2652	8023
2653	8566
2654	8867
2655	9142
2656	8961
2657	9131
2658	9266
2659	10330
2660	10432
2661	10598
2662	10473
2663	10794
2664	10890
2665	11112
2666	11142
2667	11096
2668	10835
2669	10531
2670	10440
2671	10695
2672	10818
2673	11601
2674	11476
2675	11470
2676	11546
2677	11890
2678	12088
2679	12379
2680	12592
2681	12057
2682	11949
2683	11972
2684	12778
2685	12963
2686	12771
2687	12757
2688	12713
2689	12955
2690	13017
2691	13235
2692	13280
2693	13371
2694	13277
2695	13262
2696	13329
2697	13377
2698	13761
2699	13873
2700	13931
2701	13701
2702	13668
2703	13829
2704	14338
2705	14474
2706	14189
2707	14277
2708	14321
2709	14676
2710	14839
2711	14646
2712	14585
2713	14640
2714	14605
2715	14606
2716	14418
2717	14505
2718	14657
2719	14823
2720	14883
2721	14820
2722	14518
2723	14601
2724	14344
2725	14486
2726	14398
2727	14865
2728	15236
2729	15674
2730	15740
2731	15672
2732	15136
2733	14837
2734	14718
2735	14953
2736	15367
2737	15595
2738	15961
2739	16091
2740	15970
2741	16011
2742	16035
2743	16337
2744	16511
2745	16490
2746	16481
2747	16454
2748	16050
2749	15984
2750	15912
2751	16212
2752	16227
2753	16120
2754	15949
2755	15879
2756	16093
2757	16336
2758	16349
2759	16369
2760	16362
2761	16401
2762	16530
2763	16905
2764	17057
2765	16935
2766	17166
2767	16962
2768	16622
2769	16420
2770	16591
2771	17059
2772	17244
2773	17550
2774	17526
2775	17042
2776	16454
2777	16090
2778	16350
2779	16781
2780	17320
2781	17576
2782	17446
2783	17095
2784	16698
2785	16749
2786	16770
2787	16751
2788	16740
2789	16865
2790	16773
2791	16156
2792	15821
2793	16012
2794	16558
2795	16936
2796	16959
2797	16777
2798	16916
2799	17048
2800	17282
2801	17164
2802	16963
2803	16800
2804	16591
2805	16392
2806	16411
2807	16591
2808	16431
2809	16353
2810	16128
2811	15710
2812	15628
2813	16125
2814	16418
2815	16275
2816	15942
2817	16030
2818	16360
2819	15777
2820	15671
2821	16009
2822	15948
2823	16316
2824	16315
2825	16970
2826	16735
2827	16474
2828	16797
2829	17090
2830	17321
2831	17078
2832	16396
2833	16328
2834	16421
2835	17170
2836	17138
2837	15873
2838	15704
2839	16081
2840	17147
2841	17166
2842	17207
2843	17526
2844	17256
2845	16881
2846	16577
2847	16845
2848	17130
2849	17307
2850	17107
2851	17204
2852	17159
2853	17261
2854	17011
2855	16876
2856	16992
2857	17184
2858	17688
2859	17311
2860	16999
2861	16787
2862	17202
2863	17507
2864	17671
2865	17599
2866	17359
2867	17170
2868	17676
2869	17797
2870	17573
2871	17641
2872	18157
2873	18779
2874	19132
2875	18726
2876	18632
2877	18560
2878	18608
2879	18631
2880	18203
2881	18143
2882	18382
2883	18593
2884	18730
2885	18777
2886	19145
2887	18654
2888	18379
2889	18180
2890	18264
2891	18590
2892	18769
2893	18843
2894	18894
2895	18937
2896	18451
2897	18076
2898	17230
2899	17175
2900	17399
2901	18436
2902	18669
2903	18583
2904	18400
2905	18096
2906	18229
2907	18808
2908	18798
2909	17898
2910	17176
2911	17141
2912	17892
2913	18159
2914	18203
2915	17886
2916	18149
2917	18663
2918	18438
2919	18687
2920	18849
2921	19578
2922	19655
2923	19248
2924	19271
2925	19312
2926	19463
2927	18739
2928	18626
2929	18890
2930	19604
2931	19752
2932	19221
2933	18783
2934	18488
2935	18795
2936	19141
2937	19047
2938	18889
2939	19075
2940	18860
2941	18801
2942	18029
2943	17728
2944	17085
2945	17073
2946	16897
2947	16383
2948	16407
2949	16739
2950	17186
2951	17548
2952	17370
2953	17056
2954	17266
2955	17241
2956	17411
2957	16780
2958	16263
2959	15704
2960	15460
2961	15601
2962	15718
2963	16363
2964	16341
2965	16115
2966	15978
2967	16336
2968	16322
2969	16388
2970	16197
2971	16330
2972	16431
2973	16349
2974	16167
2975	15655
2976	15371
2977	15103
2978	15366
2979	15674
2980	15869
2981	16088
2982	15743
2983	15114
2984	14896
2985	15065
2986	15316
2987	15540
2988	15470
2989	15521
2990	15695
2991	15735
2992	16138
2993	16135
2994	16255
2995	16266
2996	15909
2997	15487
2998	15696
2999	16287
3000	16846
3001	16620
3002	16105
3003	15968
3004	15753
3005	15392
3006	15389
3007	15539
3008	16162
3009	15828
3010	15339
3011	15078
3012	14982
3013	15583
3014	15692
3015	15491
3016	15475
3017	15025
3018	12999
3019	12440
3020	12430
3021	13996
3022	14208
3023	13837
3024	14114
3025	14280
3026	14329
3027	14479
3028	14542
3029	14512
3030	13923
3031	13702
3032	13507
3033	13479
3034	13483
3035	13647
3036	13809
3037	13907
3038	14082
3039	14271
3040	14338
3041	13795
3042	13803
3043	13838
3044	13925
3045	13856
3046	13783
3047	14090
3048	14163
3049	14290
3050	14355
3051	14377
3052	14399
3053	14038
3054	13930
3055	13298
3056	13380
3057	13631
3058	14080
3059	14188
3060	13861
3061	13916
3062	13901
3063	13642
3064	13503
3065	13178
3066	13246
3067	13415
3068	13610
3069	13418
3070	12949
3071	12551
3072	12747
3073	12994
3074	13484
3075	13368
3076	13298
3077	13093
3078	13409
3079	13801
3080	14195
3081	14124
3082	14262
3083	14068
3084	13811
3085	13522
3086	13154
3087	13399
3088	13575
3089	14173
3090	13810
3091	13159
3092	13177
3093	13412
3094	13981
3095	13612
3096	13575
3097	13562
3098	13794
3099	14024
3100	13982
3101	14255
3102	13470
3103	13703
3104	13253
3105	13355
3106	13083
3107	13605
3108	13414
3109	13709
3110	13903
3111	14096
3112	13982
3113	13761
3114	13562
3115	13124
3116	12833
3117	12596
3118	12306
3119	11791
3120	11522
3121	12064
3122	12819
3123	13519
3124	12988
3125	12883
3126	12708
3127	13183
3128	13460
3129	13660
3130	13346
3131	13058
3132	12752
3133	12826
3134	12818
3135	13136
3136	13173
3137	13316
3138	13163
3139	13242
3140	13098
3141	13006
3142	13056
3143	13026
3144	13231
3145	12782
3146	11520
3147	11050
3148	10726
3149	11586
3150	11780
3151	12057
3152	11972
3153	12170
3154	12341
3155	12207
3156	12342
3157	12409
3158	12548
3159	12305
3160	11907
3161	11720
3162	11491
3163	11170
3164	11073
3165	10493
3166	10617
3167	10791
3168	11307
3169	11240
3170	10640
3171	10458
3172	10449
3173	10883
3174	11185
3175	11135
3176	10907
3177	11012
3178	10971
3179	11176
3180	11180
3181	11312
3182	11238
3183	10909
3184	10882
3185	10788
3186	10765
3187	10457
3188	10443
3189	10625
3190	10583
3191	10359
3192	10169
3193	10540
3194	10931
3195	10549
3196	9954
3197	9814
3198	10190
3199	10463
3200	10640
3201	10757
3202	10234
3203	9781
3204	9229
3205	9443
3206	9152
3207	9198
3208	8594
3209	8194
3210	7676
3211	7712
3212	7671
3213	7942
3214	7438
3215	7492
3216	7612
3217	8251
3218	8167
3219	7977
3220	7683
3221	7674
3222	7494
3223	7575
3224	7003
3225	6316
3226	4659
3227	4711
3228	4847
3229	4936
3230	4975
3231	5005
3232	5084
3233	5099
3234	5035
3235	4854
3236	4768
3237	4848
3238	4925
3239	5032
3240	5114
3241	5284
3242	5304
3243	5191
3244	5342
3245	5509
3246	5796
3247	6265
3248	6298
3249	6280
3250	6327
3251	6408
3252	6622
3253	6668
3254	6785
3255	6701
3256	6728
3257	7372
3258	7665
3259	7898
3260	7759
3261	7665
3262	7484
3263	7750
3264	8026
3265	8469
3266	8484
3267	8323
3268	8222
3269	8124
3270	8455
3271	8637
3272	8916
3273	8924
3274	8793
3275	8675
3276	8432
3277	8547
3278	8475
3279	8706
3280	8675
3281	8574
3282	8303
3283	8095
3284	8310
3285	8604
3286	8908
3287	9300
3288	9259
3289	9410
3290	9473
3291	9560
3292	9794
3293	10021
3294	10119
3295	10371
3296	10370
3297	10548
3298	10615
3299	10691
3300	10847
3301	10575
3302	10357
3303	10477
3304	10677
3305	10770
3306	10931
3307	10996
3308	11058
3309	10856
3310	11085
3311	11473
3312	11702
3313	11829
3314	12261
3315	12760
3316	13283
3317	15574
3318	17576
3319	17382
3320	17832
3321	21012
3322	24978
3323	26723
3324	27813
3325	28311
3326	28983
3327	29091
3328	29133
3329	28939
3330	31727
3331	32029
3332	32596
3333	33057
3334	32848
3335	33599
3336	33608
3337	33356
3338	33089
3339	32880
3340	33071
3341	33453
3342	34544
3343	36463
3344	38070
3345	38010
3346	38979
3347	39021
3348	39325
3349	39238
3350	39854
3351	39828
3352	40079
3353	41261
3354	41849
3355	40999
3356	41659
3357	40606
3358	41791
3359	42172
3360	45386
3361	46729
3362	46599
3363	46925
3364	47964
3365	49005
3366	48072
3367	47244
3368	46910
3369	47601
3370	48332
3371	48943
3372	50646
3373	50096
3374	49587
3375	49270
3376	47587
3377	47898
3378	48140
3379	49716
3380	52210
3381	55510
3382	57571
3383	56949
3384	56710
3385	56740
3386	58679
3387	58025
3388	59585
3389	59487
3390	58406
3391	54415
3392	53432
3393	55182
3394	59146
3395	61981
3396	62358
3397	62489
3398	63295
3399	62276
3400	63234
3401	62884
3402	62905
3403	64255
3404	65266
3405	66173
3406	64298
3407	63318
3408	63654
3409	63635
3410	61329
3411	59200
3412	56165
3413	57253
3414	58942
3415	63490
3416	65763
3417	62542
3418	54933
3419	54815
3420	58290
3421	67270
3422	67287
3423	68281
3424	68264
3425	68248
3426	67842
3427	69782
3428	66847
3429	66508
3430	67566
3431	69648
3432	70673
3433	69476
3434	71333
3435	69970
3436	67199
3437	64853
3438	64896
3439	68480
3440	71873
3441	72162
3442	72522
3443	72702
3444	74408
3445	72351
3446	69644
3447	69267
3448	71474
3449	75411
3450	75944
3451	74967
3452	74969
3453	73167
3454	73283
3455	73509
3456	74032
3457	66595
3458	66082
3459	66060
3460	71943
3461	72725
3462	75373
3463	77715
3464	77154
3465	75297
3466	72262
3467	70840
3468	72305
3469	77397
3470	76933
3471	78065
3472	77666
3473	78793
3474	78049
3475	76298
3476	76792
3477	78449
3478	78865
3479	76772
3480	74078
3481	72540
3482	71250
3483	70703
3484	71828
3485	73227
3486	76770
3487	80642
3488	82913
3489	81744
3490	78588
3491	76196
3492	74962
3493	76254
3494	79818
3495	77338
3496	77624
3497	77106
3498	80769
3499	84307
3500	83769
3501	84234
3502	83238
3503	85325
3504	84848
3505	84130
3506	83592
3507	83994
3508	85059
3509	84946
3510	83787
3511	83144
3512	80636
3513	82246
3514	83475
3515	86419
3516	88179
3517	88405
3518	88902
3519	86800
3520	86411
3521	85986
3522	82929
3523	83000
3524	82978
3525	81494
3526	79905
3527	79219
3528	83143
3529	85626
3530	81765
3531	76057
3532	74981
3533	77024
3534	85747
3535	88806
3536	90052
3537	84774
3538	82161
3539	81753
3540	85578
3541	87547
3542	89166
3543	88337
3544	86496
3545	84336
3546	85156
3547	85767
3548	85752
3549	82545
3550	81888
3551	81578
3552	84911
3553	88186
3554	89679
3555	89806
3556	90833
3557	89771
3558	90350
3559	90767
3560	92124
3561	95686
3562	92741
3563	88310
3564	81294
3565	80284
3566	80538
3567	83730
3568	85021
3569	85521
3570	87275
3571	85295
3572	85181
3573	84081
3574	85922
3575	89222
3576	84407
3577	87521
3578	83036
3579	85376
3580	84284
3581	92165
3582	87090
3583	83131
3584	80987
3585	81858
3586	88161
3587	89445
3588	90719
3589	90173
3590	89810
3591	88606
3592	85401
3593	88819
3594	90577
3595	89881
3596	88148
3597	96991
3598	101897
3599	104933
3600	102823
3601	96227
3602	93629
3603	94124
3604	100271
3605	102793
3606	101553
3607	90563
3608	85624
3609	86914
3610	94438
3611	91110
3612	91074
3613	92940
3614	102717
3615	109426
3616	110331
3617	113534
3618	110850
3619	110322
3620	108717
3621	108375
3622	109929
3623	104615
3624	88723
3625	85243
3626	87847
3627	98726
3628	101722
3629	100923
3630	105682
3631	108230
3632	111091
3633	108805
3634	104562
3635	99774
3636	98861
3637	103915
3638	106817
3639	102393
3640	97707
3641	97298
3642	97509
3643	98558
3644	98097
3645	102978
3646	105383
3647	108130
3648	108470
3649	110197
3650	110840
3651	109570
3652	109516
3653	105542
3654	106684
3655	109327
3656	112104
3657	114082
3658	113097
3659	111261
3660	111609
3661	112256
3662	116055
3663	115899
3664	115188
3665	114468
3666	114424
3667	117784
3668	115942
3669	114922
3670	114160
3671	117953
3672	123603
3673	126599
3674	130113
3675	128140
3676	126358
3677	124271
3678	127758
3679	129851
3680	132866
3681	131705
3682	129344
3683	126755
3684	128924
3685	131124
3686	132425
3687	128362
3688	123747
3689	122800
3690	124833
3691	130587
3692	133650
3693	131843
3694	126800
3695	128653
3696	134274
3697	136345
3698	134624
3699	134738
3700	136726
3701	137579
3702	138960
3703	141281
3704	141483
3705	142176
3706	141316
3707	137294
3708	137094
3709	136489
3710	141067
3711	142887
3712	143254
3713	142929
3714	139707
3715	137594
3716	134993
3717	137346
3718	138442
3719	138403
3720	132901
3721	134107
3722	140098
3723	146548
3724	147668
3725	144280
3726	149642
3727	149453
3728	154486
3729	155079
3730	158073
3731	158630
3732	156374
3733	155823
3734	154347
3735	152445
3736	151607
3737	151018
3738	154365
3739	153411
3740	149395
3741	148407
3742	150603
3743	156966
3744	155125
3745	148413
3746	144145
3747	147684
3748	153518
3749	154000
3750	155627
3751	157090
3752	160028
3753	158331
3754	161789
3755	160819
3756	160606
3757	159171
3758	160044
3759	163264
3760	160413
3761	161316
3762	159890
3763	160223
3764	158980
3765	161745
3766	164959
3767	165500
3768	162006
3769	164042
3770	166470
3771	169858
3772	168865
3773	169047
3774	168957
3775	166335
3776	162570
3777	159924
3778	154418
3779	154508
3780	154080
3781	158336
3782	154906
3783	157914
3784	162680
3785	174485
3786	172690
3787	164527
3788	159239
3789	158214
3790	164429
3791	166678
3792	169792
3793	164829
3794	165597
3795	161599
3796	161785
3797	157164
3798	158904
3799	161213
3800	167285
3801	169999
3802	169289
3803	167579
3804	170410
3805	171882
3806	175000
3807	176800
3808	176275
3809	178359
3810	179748
3811	184462
3812	185865
3813	183671
3814	181057
3815	179305
3816	181224
3817	182703
3818	179085
3819	179185
3820	185229
3821	188414
3822	195347
3823	191275
3824	191243
3825	189044
3826	192586
3827	194574
3828	192692
3829	192931
3830	188952
3831	189692
3832	190535
3833	191516
3834	187931
3835	185752
3836	188304
3837	195957
3838	196508
3839	200039
3840	200118
3841	200399
3842	190040
3843	185985
3844	181023
3845	187934
3846	193703
3847	202049
3848	202645
3849	189778
3850	182709
